Variavel_1,Variavel_2,Pearson_r
furnace_bed_temp_10_12_sel_adegc,temp_3_of_furnace_b_inner_adegc,0.9929164777616468
prs_of_gas_in_ltr_side_b_inlet_kpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9928506276293906
prs_of_gas_in_ltr_side_a_inlet_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9928506276293906
temp_1_of_furnace_b_inner_adegc,furnace_bed_temp_13_15_sel_adegc,0.992828654114851
furnace_bed_temp_13_15_sel_adegc,temp_1_of_furnace_b_inner_adegc,0.992828654114851
temp_of_gas_in_ltr_side_a_outl_adegc,temp_1_of_furnace_b_inner_adegc,0.9928011092202332
temp_1_of_furnace_b_inner_adegc,temp_of_gas_in_ltr_side_a_outl_adegc,0.9928011092202332
furnace_bed_temp_10_12_sel_adegc,furnace_bed_temp_7_9_sel_adegc,0.9927713052358086
furnace_bed_temp_7_9_sel_adegc,furnace_bed_temp_10_12_sel_adegc,0.9927713052358086
furnace_bed_temp_10_12_sel_adegc,temp_of_gas_in_ltr_side_a_inl_adegc,0.9927297262159726
temp_of_gas_in_ltr_side_a_inl_adegc,furnace_bed_temp_10_12_sel_adegc,0.9927297262159726
deaerator_pressure_mpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9927177700513491
prs_of_gas_in_ltr_side_a_inlet_kpa,deaerator_pressure_mpa,0.9927177700513491
furnace_bed_temp_1_3_sel_adegc,temp_3_of_furnace_b_inner_adegc,0.992704060058332
temp_3_of_furnace_b_inner_adegc,furnace_bed_temp_1_3_sel_adegc,0.992704060058332
temperature_of_cyclone_a_inlet_adegc,furnace_bed_temp_10_12_sel_adegc,0.9926234567355389
furnace_bed_temp_10_12_sel_adegc,temperature_of_cyclone_a_inlet_adegc,0.9926234567355389
pressure_of_furnace_b_lower_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.992570582958025
prs_of_gas_in_ltr_side_b_inlet_kpa,pressure_of_furnace_b_lower_kpa,0.992570582958025
temperature_of_cyclone_b_inlet_adegc,temp_1_of_furnace_b_inner_adegc,0.9925191194093251
temp_1_of_furnace_b_inner_adegc,temperature_of_cyclone_b_inlet_adegc,0.9925191194093251
furnace_bed_temp_13_15_sel_adegc,furnace_bed_temp_16_18_sel_adegc,0.9925164538923499
furnace_bed_temp_16_18_sel_adegc,furnace_bed_temp_13_15_sel_adegc,0.9925164538923499
furnace_bed_temp_13_15_sel_adegc,temp_of_gas_in_ltr_side_a_inl_adegc,0.9925040332715152
temp_of_gas_in_ltr_side_a_inl_adegc,furnace_bed_temp_13_15_sel_adegc,0.9925040332715152
prs_of_gas_in_ltr_side_b_inlet_kpa,differential_prs_of_furnace_a_kpa,0.992413831248481
differential_prs_of_furnace_a_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.992413831248481
furnace_bed_temp_7_9_sel_adegc,temp_1_of_furnace_b_inner_adegc,0.992349620481828
temp_1_of_furnace_b_inner_adegc,furnace_bed_temp_7_9_sel_adegc,0.992349620481828
temperature_of_cyclone_a_inlet_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9920719367499017
te_of_gas_in_ecmz_side_a_outl_adegc,temperature_of_cyclone_a_inlet_adegc,0.9920719367499017
hot_reheat_steam_pressure_mpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9920408452640398
esp_comb_with_ff_a_inl_prs_1_kpa,hot_reheat_steam_pressure_mpa,0.9920408452640398
temp_of_gas_in_ltr_side_a_outl_adegc,furnace_bed_temp_1_3_sel_adegc,0.9919753977425493
furnace_bed_temp_1_3_sel_adegc,temp_of_gas_in_ltr_side_a_outl_adegc,0.9919753977425493
esp_comb_with_ff_a_inl_prs_1_kpa,deaerator_pressure_mpa,0.9919579864281048
deaerator_pressure_mpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9919579864281048
deaerator_pressure_mpa,pressure_of_furnace_b_lower_kpa,0.9918373287176634
pressure_of_furnace_b_lower_kpa,deaerator_pressure_mpa,0.9918373287176634
temp_of_3_lph_outl_wtr_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.9918217344558509
esp_comb_with_ff_b_outl_temp_adegc,temp_of_3_lph_outl_wtr_adegc,0.9918217344558509
deaerator_pressure_mpa,differential_prs_of_furnace_a_kpa,0.9918145645219112
differential_prs_of_furnace_a_kpa,deaerator_pressure_mpa,0.9918145645219112
temperature_of_cyclone_b_inlet_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9917817003069874
te_of_gas_in_ecmz_side_a_outl_adegc,temperature_of_cyclone_b_inlet_adegc,0.9917817003069874
total_fuel_flow_t_h,temperature_of_cyclone_c_inlet_adegc,0.9917334348518957
temperature_of_cyclone_c_inlet_adegc,total_fuel_flow_t_h,0.9917334348518957
coal_perc_do_ar_total_,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9915873695007114
prs_of_gas_in_ltr_side_b_inlet_kpa,coal_perc_do_ar_total_,0.9915873695007114
temp_of_furnace_a_outl_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9915184981648344
te_of_gas_in_ecmz_side_a_outl_adegc,temp_of_furnace_a_outl_adegc,0.9915184981648344
te_of_gas_in_ecmz_side_a_outl_adegc,temp_3_of_furnace_b_inner_adegc,0.9914568892502524
temp_3_of_furnace_b_inner_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9914568892502524
temp_of_furnace_a_outl_adegc,temp_1_of_furnace_b_inner_adegc,0.991448258868896
temp_1_of_furnace_b_inner_adegc,temp_of_furnace_a_outl_adegc,0.991448258868896
furnace_bed_temp_10_12_sel_adegc,temperature_of_cyclone_b_inlet_adegc,0.9913340048233796
temperature_of_cyclone_b_inlet_adegc,furnace_bed_temp_10_12_sel_adegc,0.9913340048233796
deaerator_pressure_mpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9913202957390497
prs_hot_sa_saf_a_in_aph_outl_kpa,deaerator_pressure_mpa,0.9913202957390497
temp_of_furnace_a_outl_adegc,furnace_bed_temp_10_12_sel_adegc,0.9913036752073322
furnace_bed_temp_10_12_sel_adegc,temp_of_furnace_a_outl_adegc,0.9913036752073322
prs_of_gas_in_ltr_side_b_inlet_kpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9912760006547057
prs_hot_sa_saf_a_in_aph_outl_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9912760006547057
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_13_15_sel_adegc,0.9912632715156653
furnace_bed_temp_13_15_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9912632715156653
temperature_of_cyclone_b_inlet_adegc,furnace_bed_temp_13_15_sel_adegc,0.9911775017764303
furnace_bed_temp_13_15_sel_adegc,temperature_of_cyclone_b_inlet_adegc,0.9911775017764303
furnace_bed_temp_16_18_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9911587201406935
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_16_18_sel_adegc,0.9911587201406935
furnace_bed_temp_10_12_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9911553471978249
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_10_12_sel_adegc,0.9911553471978249
furnace_bed_temp_16_18_sel_adegc,furnace_bed_temp_1_3_sel_adegc,0.9910541673141722
furnace_bed_temp_1_3_sel_adegc,furnace_bed_temp_16_18_sel_adegc,0.9910541673141722
temp_1_of_furnace_b_inner_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9909580590275502
te_of_gas_in_ecmz_side_a_outl_adegc,temp_1_of_furnace_b_inner_adegc,0.9909580590275502
temp_of_gas_in_aph_outl_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9909409587627418
temp_of_cnd_water_of_dea_inl_adegc,temp_of_gas_in_aph_outl_adegc,0.9909409587627418
furnace_bed_temp_13_15_sel_adegc,temp_of_furnace_a_outl_adegc,0.990908014396985
temp_of_furnace_a_outl_adegc,furnace_bed_temp_13_15_sel_adegc,0.990908014396985
furnace_bed_temp_4_6_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9908567656692594
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_4_6_sel_adegc,0.9908567656692594
temperature_of_cyclone_a_inlet_adegc,furnace_bed_temp_13_15_sel_adegc,0.990833640373171
furnace_bed_temp_13_15_sel_adegc,temperature_of_cyclone_a_inlet_adegc,0.990833640373171
vacuum_pres_from_tcs_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9907223264065165
prs_of_gas_in_ltr_side_b_inlet_kpa,vacuum_pres_from_tcs_kpa,0.9907223264065165
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_7_9_sel_adegc,0.9906974935340934
furnace_bed_temp_7_9_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9906974935340934
temp_3_of_furnace_b_inner_adegc,furnace_bed_temp_13_15_sel_adegc,0.9906867458120803
furnace_bed_temp_13_15_sel_adegc,temp_3_of_furnace_b_inner_adegc,0.9906867458120803
temp_of_gas_in_ltr_side_b_inl_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.990470574313804
temp_of_cnd_water_of_dea_inl_adegc,temp_of_gas_in_ltr_side_b_inl_adegc,0.990470574313804
temperature_of_cyclone_c_inlet_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9904167398784055
temp_of_cnd_water_of_dea_inl_adegc,temperature_of_cyclone_c_inlet_adegc,0.9904167398784055
te_of_gas_in_ecmz_side_b_outl_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9904072919858664
temp_of_cnd_water_of_dea_inl_adegc,te_of_gas_in_ecmz_side_b_outl_adegc,0.9904072919858664
esp_comb_with_ff_b_outl_temp_adegc,te_of_gas_in_ecmz_side_b_outl_adegc,0.990388599613241
te_of_gas_in_ecmz_side_b_outl_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.990388599613241
temp_of_gas_in_ltr_side_b_inl_adegc,total_fuel_flow_t_h,0.9903684703284183
total_fuel_flow_t_h,temp_of_gas_in_ltr_side_b_inl_adegc,0.9903684703284183
coal_perc_do_ar_total_,deaerator_pressure_mpa,0.990271151965696
deaerator_pressure_mpa,coal_perc_do_ar_total_,0.990271151965696
furnace_bed_temp_10_12_sel_adegc,furnace_bed_temp_1_3_sel_adegc,0.9902691212414286
furnace_bed_temp_1_3_sel_adegc,furnace_bed_temp_10_12_sel_adegc,0.9902691212414286
t_bfbp_b_inlet_temperature_adegc,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9901002145044787
prs_of_hpfa_fan_outl_head_pipe_kpa,t_bfbp_b_inlet_temperature_adegc,0.9901002145044787
furnace_bed_temp_13_15_sel_adegc,furnace_bed_temp_1_3_sel_adegc,0.9900886799341148
furnace_bed_temp_1_3_sel_adegc,furnace_bed_temp_13_15_sel_adegc,0.9900886799341148
prs_of_hpfa_fan_outl_head_pipe_kpa,main_steam_pressure_mpa,0.9900673445478798
main_steam_pressure_mpa,prs_of_hpfa_fan_outl_head_pipe_kpa,0.9900673445478798
temp_1_of_furnace_b_inner_adegc,furnace_bed_temp_1_3_sel_adegc,0.9900289751291986
furnace_bed_temp_1_3_sel_adegc,temp_1_of_furnace_b_inner_adegc,0.9900289751291986
total_fuel_flow_t_h,temp_1_of_furnace_a_inner_adegc,0.989994187129152
temp_1_of_furnace_a_inner_adegc,total_fuel_flow_t_h,0.989994187129152
furnace_bed_temp_4_6_sel_adegc,total_air_flow_knm3_h,0.98990531192365
total_air_flow_knm3_h,furnace_bed_temp_4_6_sel_adegc,0.98990531192365
total_air_flow_knm3_h,furnace_bed_temp_7_9_sel_adegc,0.9897378155545942
furnace_bed_temp_7_9_sel_adegc,total_air_flow_knm3_h,0.9897378155545942
temp_of_gas_in_ltr_side_a_outl_adegc,total_air_flow_knm3_h,0.9896692412145232
total_air_flow_knm3_h,temp_of_gas_in_ltr_side_a_outl_adegc,0.9896692412145232
temp_of_gas_in_ltr_side_a_inl_adegc,total_air_flow_knm3_h,0.9896439778467507
total_air_flow_knm3_h,temp_of_gas_in_ltr_side_a_inl_adegc,0.9896439778467507
temp_of_gas_in_ltr_side_b_outl_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9896054483924698
temp_of_cnd_water_of_dea_inl_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9896054483924698
temp_1_of_furnace_b_inner_adegc,total_air_flow_knm3_h,0.9895183980322396
total_air_flow_knm3_h,temp_1_of_furnace_b_inner_adegc,0.9895183980322396
prs_of_gas_in_aph_outlet_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9895121904895443
prs_of_gas_in_ltr_side_b_inlet_kpa,prs_of_gas_in_aph_outlet_kpa,0.9895121904895443
esp_comb_with_ff_a_inl_prs_1_kpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9893759560097479
prs_of_gas_in_ltr_side_a_inlet_kpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9893759560097479
pressure_of_furnace_b_lower_kpa,main_steam_pressure_mpa,0.9893473622661628
main_steam_pressure_mpa,pressure_of_furnace_b_lower_kpa,0.9893473622661628
main_steam_pressure_mpa,differential_prs_of_furnace_a_kpa,0.9892131932307532
differential_prs_of_furnace_a_kpa,main_steam_pressure_mpa,0.9892131932307532
te_of_gas_in_ecmz_side_b_outl_adegc,temp_of_3_lph_outl_wtr_adegc,0.9891935612055117
temp_of_3_lph_outl_wtr_adegc,te_of_gas_in_ecmz_side_b_outl_adegc,0.9891935612055117
total_air_flow_knm3_h,temperature_of_cyclone_b_inlet_adegc,0.9891119557266079
temperature_of_cyclone_b_inlet_adegc,total_air_flow_knm3_h,0.9891119557266079
prs_of_gas_in_ltr_side_b_inlet_kpa,u_valve_c_inlet_static_prs_kpa,0.9889927995741398
u_valve_c_inlet_static_prs_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9889927995741398
temp_1_of_furnace_a_inner_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.98897313624445
temp_of_cnd_water_of_dea_inl_adegc,temp_1_of_furnace_a_inner_adegc,0.98897313624445
total_air_flow_knm3_h,temp_3_of_furnace_b_inner_adegc,0.9889647277090081
temp_3_of_furnace_b_inner_adegc,total_air_flow_knm3_h,0.9889647277090081
esp_comb_with_ff_b_outl_temp_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9889174968991692
temp_of_cnd_water_of_dea_inl_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.9889174968991692
temp_of_gas_in_ltr_side_b_outl_adegc,temp_of_gas_in_aph_outl_adegc,0.9887847284767713
temp_of_gas_in_aph_outl_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9887847284767713
total_air_flow_knm3_h,furnace_bed_temp_10_12_sel_adegc,0.9887777459412588
furnace_bed_temp_10_12_sel_adegc,total_air_flow_knm3_h,0.9887777459412588
main_steam_pressure_mpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9887630290347447
prs_hot_sa_saf_a_in_aph_outl_kpa,main_steam_pressure_mpa,0.9887630290347447
total_air_flow_knm3_h,temperature_of_cyclone_a_inlet_adegc,0.988744675275786
temperature_of_cyclone_a_inlet_adegc,total_air_flow_knm3_h,0.988744675275786
temp_of_furnace_a_outl_adegc,total_air_flow_knm3_h,0.9887357643452782
total_air_flow_knm3_h,temp_of_furnace_a_outl_adegc,0.9887357643452782
temp_3_of_furnace_b_inner_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9886825611962821
te_no_8_hp_heater_ol_feed_wtr_adegc,temp_3_of_furnace_b_inner_adegc,0.9886825611962821
furnace_bed_temp_1_3_sel_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9886632521123238
te_of_gas_in_ecmz_side_a_outl_adegc,furnace_bed_temp_1_3_sel_adegc,0.9886632521123238
total_air_flow_knm3_h,te_of_gas_in_ecmz_side_a_outl_adegc,0.9885854768346506
te_of_gas_in_ecmz_side_a_outl_adegc,total_air_flow_knm3_h,0.9885854768346506
hot_reheat_steam_pressure_mpa,vacuum_pres_from_tcs_kpa,0.9885732140954763
vacuum_pres_from_tcs_kpa,hot_reheat_steam_pressure_mpa,0.9885732140954763
furnace_bed_temp_16_18_sel_adegc,total_air_flow_knm3_h,0.988572934572001
total_air_flow_knm3_h,furnace_bed_temp_16_18_sel_adegc,0.988572934572001
prs_of_gas_in_ltr_side_b_outl_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,0.9884218651658712
prs_of_gas_in_ltr_side_a_outl_kpa,prs_of_gas_in_ltr_side_b_outl_kpa,0.9884218651658712
main_steam_pressure_mpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9884206275322004
prs_of_gas_in_ltr_side_a_inlet_kpa,main_steam_pressure_mpa,0.9884206275322004
total_air_flow_knm3_h,furnace_bed_temp_13_15_sel_adegc,0.9883795088305454
furnace_bed_temp_13_15_sel_adegc,total_air_flow_knm3_h,0.9883795088305454
hot_reheat_steam_temperature_1_adegc,temp_of_gas_in_aph_outl_adegc,0.9883375590042786
temp_of_gas_in_aph_outl_adegc,hot_reheat_steam_temperature_1_adegc,0.9883375590042786
pressure_of_furnace_b_lower_kpa,o2_avg_,0.9882296647853918
o2_avg_,pressure_of_furnace_b_lower_kpa,0.9882296647853918
furnace_bed_temp_1_3_sel_adegc,total_air_flow_knm3_h,0.9881635792317738
total_air_flow_knm3_h,furnace_bed_temp_1_3_sel_adegc,0.9881635792317738
temp_of_cnd_water_of_dea_inl_adegc,hot_reheat_steam_temperature_1_adegc,0.987934438458755
hot_reheat_steam_temperature_1_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.987934438458755
furnace_bed_temp_16_18_sel_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9878893052004316
te_no_8_hp_heater_ol_feed_wtr_adegc,furnace_bed_temp_16_18_sel_adegc,0.9878893052004316
differential_prs_of_furnace_a_kpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9878482101428262
esp_comb_with_ff_a_inl_prs_1_kpa,differential_prs_of_furnace_a_kpa,0.9878482101428262
prs_of_gas_in_ltr_side_b_inlet_kpa,deaerator_pressure_mpa,0.9878295238974595
deaerator_pressure_mpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9878295238974595
o2_avg_,differential_prs_of_furnace_a_kpa,0.9876683024921442
differential_prs_of_furnace_a_kpa,o2_avg_,0.9876683024921442
prs_of_gas_in_ltr_side_b_inlet_kpa,hot_reheat_steam_pressure_mpa,0.9876462538015929
hot_reheat_steam_pressure_mpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9876462538015929
prs_of_gas_in_ltr_side_a_inlet_kpa,o2_avg_,0.987568056629694
o2_avg_,prs_of_gas_in_ltr_side_a_inlet_kpa,0.987568056629694
coal_perc_do_ar_total_,main_steam_pressure_mpa,0.9875321655334538
main_steam_pressure_mpa,coal_perc_do_ar_total_,0.9875321655334538
prs_of_gas_in_aph_outlet_kpa,vacuum_pres_from_tcs_kpa,0.9874673083870183
vacuum_pres_from_tcs_kpa,prs_of_gas_in_aph_outlet_kpa,0.9874673083870183
prs_of_gas_in_ltr_side_b_inlet_kpa,main_steam_pressure_mpa,0.9873416490026566
main_steam_pressure_mpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9873416490026566
hot_reheat_steam_temperature_1_adegc,temp_of_3_lph_outl_wtr_adegc,0.9873219071096214
temp_of_3_lph_outl_wtr_adegc,hot_reheat_steam_temperature_1_adegc,0.9873219071096214
prs_hot_sa_saf_a_in_aph_outl_kpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9872170281040058
esp_comb_with_ff_a_inl_prs_1_kpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9872170281040058
vacuum_pres_from_tcs_kpa,prs_of_gas_in_ltr_side_a_inlet_kpa,0.9871047276169177
prs_of_gas_in_ltr_side_a_inlet_kpa,vacuum_pres_from_tcs_kpa,0.9871047276169177
o2_avg_,coal_perc_do_ar_total_,0.9869712241800586
coal_perc_do_ar_total_,o2_avg_,0.9869712241800586
temp_of_gas_in_aph_outl_adegc,te_of_hot_pri_air_in_aph_outl_adegc,0.9869680255084027
te_of_hot_pri_air_in_aph_outl_adegc,temp_of_gas_in_aph_outl_adegc,0.9869680255084027
temp_of_gas_in_aph_outl_adegc,temp_of_gas_in_ltr_side_b_inl_adegc,0.9869673256094765
temp_of_gas_in_ltr_side_b_inl_adegc,temp_of_gas_in_aph_outl_adegc,0.9869673256094765
temp_of_gas_in_ltr_side_b_outl_adegc,temp_of_3_lph_outl_wtr_adegc,0.9869656001919493
temp_of_3_lph_outl_wtr_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9869656001919493
temp_of_gas_in_ltr_side_b_inl_adegc,temp_of_3_lph_outl_wtr_adegc,0.986920016827884
temp_of_3_lph_outl_wtr_adegc,temp_of_gas_in_ltr_side_b_inl_adegc,0.986920016827884
prs_hot_sa_saf_a_in_aph_outl_kpa,o2_avg_,0.9867728585146428
o2_avg_,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9867728585146428
esp_comb_with_ff_b_inl_prs_2_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,0.9865670540293325
prs_of_gas_in_ltr_side_a_outl_kpa,esp_comb_with_ff_b_inl_prs_2_kpa,0.9865670540293325
temp_of_cnd_water_of_dea_inl_adegc,te_of_hot_pri_air_in_aph_outl_adegc,0.9865503015206829
te_of_hot_pri_air_in_aph_outl_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9865503015206829
te_no_8_hp_heater_ol_feed_wtr_adegc,temp_1_of_furnace_b_inner_adegc,0.9865488086080971
temp_1_of_furnace_b_inner_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9865488086080971
pressure_of_furnace_b_lower_kpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9864379314773228
esp_comb_with_ff_a_inl_prs_1_kpa,pressure_of_furnace_b_lower_kpa,0.9864379314773228
vacuum_pres_from_tcs_kpa,differential_prs_of_furnace_a_kpa,0.9864263008049161
differential_prs_of_furnace_a_kpa,vacuum_pres_from_tcs_kpa,0.9864263008049161
u_valve_c_inlet_static_prs_kpa,vacuum_pres_from_tcs_kpa,0.9864053765534689
vacuum_pres_from_tcs_kpa,u_valve_c_inlet_static_prs_kpa,0.9864053765534689
esp_comb_with_ff_a_inl_prs_1_kpa,coal_perc_do_ar_total_,0.9863953503060755
coal_perc_do_ar_total_,esp_comb_with_ff_a_inl_prs_1_kpa,0.9863953503060755
vacuum_pres_from_tcs_kpa,coal_perc_do_ar_total_,0.9862561043605426
coal_perc_do_ar_total_,vacuum_pres_from_tcs_kpa,0.9862561043605426
temperature_of_cyclone_c_inlet_adegc,temp_of_3_lph_outl_wtr_adegc,0.9861898183772122
temp_of_3_lph_outl_wtr_adegc,temperature_of_cyclone_c_inlet_adegc,0.9861898183772122
miain_steam_temperature_adegc,temp_of_cnd_water_of_dea_inl_adegc,0.9861734073536429
temp_of_cnd_water_of_dea_inl_adegc,miain_steam_temperature_adegc,0.9861734073536429
vacuum_pres_from_tcs_kpa,pressure_of_furnace_b_lower_kpa,0.9861026581136624
pressure_of_furnace_b_lower_kpa,vacuum_pres_from_tcs_kpa,0.9861026581136624
te_no_8_hp_heater_ol_feed_wtr_adegc,temperature_of_cyclone_a_inlet_adegc,0.9860749616236076
temperature_of_cyclone_a_inlet_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9860749616236076
temp_of_gas_in_aph_outl_adegc,miain_steam_temperature_adegc,0.9860507193307965
miain_steam_temperature_adegc,temp_of_gas_in_aph_outl_adegc,0.9860507193307965
temp_of_gas_in_ltr_side_b_outl_adegc,total_fuel_flow_t_h,0.985932614126422
total_fuel_flow_t_h,temp_of_gas_in_ltr_side_b_outl_adegc,0.985932614126422
unit_actual_mw,total_fuel_flow_t_h,0.9859296341557683
total_fuel_flow_t_h,unit_actual_mw,0.9859296341557683
temperature_of_cyclone_c_inlet_adegc,temp_of_gas_in_aph_outl_adegc,0.9854059387743658
temp_of_gas_in_aph_outl_adegc,temperature_of_cyclone_c_inlet_adegc,0.9854059387743658
o2_avg_,u_valve_c_inlet_static_prs_kpa,0.9853615645963835
u_valve_c_inlet_static_prs_kpa,o2_avg_,0.9853615645963835
vacuum_pres_from_tcs_kpa,prs_hot_sa_saf_a_in_aph_outl_kpa,0.9853324021734805
prs_hot_sa_saf_a_in_aph_outl_kpa,vacuum_pres_from_tcs_kpa,0.9853324021734805
prs_of_gas_in_ecmz_side_b_outl_kpa,prs_of_gas_in_ltr_side_a_outl_kpa,0.9853043688509441
prs_of_gas_in_ltr_side_a_outl_kpa,prs_of_gas_in_ecmz_side_b_outl_kpa,0.9853043688509441
temp_of_gas_in_ltr_side_b_outl_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.9848868411005434
esp_comb_with_ff_b_outl_temp_adegc,temp_of_gas_in_ltr_side_b_outl_adegc,0.9848868411005434
hot_reheat_steam_temperature_1_adegc,esp_comb_with_ff_b_outl_temp_adegc,0.984776560417886
esp_comb_with_ff_b_outl_temp_adegc,hot_reheat_steam_temperature_1_adegc,0.984776560417886
temperature_of_cyclone_b_inlet_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.98473964920127
te_no_8_hp_heater_ol_feed_wtr_adegc,temperature_of_cyclone_b_inlet_adegc,0.98473964920127
temp_1_of_furnace_a_inner_adegc,temp_of_3_lph_outl_wtr_adegc,0.9846968933527399
temp_of_3_lph_outl_wtr_adegc,temp_1_of_furnace_a_inner_adegc,0.9846968933527399
temp_of_gas_in_ltr_side_a_inl_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9846740983444696
te_no_8_hp_heater_ol_feed_wtr_adegc,temp_of_gas_in_ltr_side_a_inl_adegc,0.9846740983444696
prs_of_gas_in_ltr_side_b_inlet_kpa,esp_comb_with_ff_a_inl_prs_1_kpa,0.9845829808291889
esp_comb_with_ff_a_inl_prs_1_kpa,prs_of_gas_in_ltr_side_b_inlet_kpa,0.9845829808291889
miain_steam_temperature_adegc,temp_of_3_lph_outl_wtr_adegc,0.9845654678900878
temp_of_3_lph_outl_wtr_adegc,miain_steam_temperature_adegc,0.9845654678900878
temp_of_gas_in_ltr_side_a_outl_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9845080279061706
te_no_8_hp_heater_ol_feed_wtr_adegc,temp_of_gas_in_ltr_side_a_outl_adegc,0.9845080279061706
te_of_gas_in_ecmz_side_a_outl_adegc,te_no_8_hp_heater_ol_feed_wtr_adegc,0.9843639873560796
te_no_8_hp_heater_ol_feed_wtr_adegc,te_of_gas_in_ecmz_side_a_outl_adegc,0.9843639873560796
temp_of_gas_in_aph_outl_adegc,temp_1_of_furnace_a_inner_adegc,0.9840921790327709
temp_1_of_furnace_a_inner_adegc,temp_of_gas_in_aph_outl_adegc,0.9840921790327709
